Country,Month,Department,Total Revenues,Total Spend
TW,01/08/2020,DEA,6107.142855,6446.42857
TW,01/09/2020,DEA,6750,7071.42857
TW,01/10/2020,DEA,7425,6975
TW,01/11/2020,DEA,7637.142855,7935.714285
TW,01/12/2020,DEA,6949.285715,7557.142855
UK,01/01/2019,DEA,42053.64712,38967.78857
UK,01/02/2019,DEA,36806.53763,32207.37429
UK,01/03/2019,DEA,35331.15703,29891.31429
UK,01/04/2019,DEA,33193.49015,36647.84143
UK,01/05/2019,DEA,48283.09625,54339.14715
UK,01/06/2019,DEA,49508.21752,59223.96855
UK,01/07/2019,DEA,92043.76525,83928.6
UK,01/08/2019,DEA,82505.21065,87180.08285
UK,01/09/2019,DEA,76699.07925,73985.78285
UK,01/10/2019,DEA,70252.92755,78303.65715
UK,01/11/2019,DEA,58053.02,57017.24855
UK,01/12/2019,DEA,46701.78232,45050.85
UK,01/01/2020,DEA,45517.09046,62480.2151
UK,01/02/2020,DEA,37468.96655,48238.24768
UK,01/03/2020,DEA,53566.47935,44270.20408
UK,01/04/2020,DEA,57907.03185,62262.399
UK,01/05/2020,DEA,78101.89095,65604.09955
UK,01/06/2020,DEA,129829.9236,97739.8411
UK,01/07/2020,DEA,137693.5138,141649.0326
UK,01/08/2020,DEA,170663.6202,164661.3737
UK,01/09/2020,DEA,121427.4284,107962.0935
UK,01/10/2020,DEA,137566.0612,131257.0915
UK,01/11/2020,DEA,73244.1524,92814.7444
UK,01/12/2020,DEA,63031.70705,69904.7685
US,01/01/2019,DEA,99258.62335,92613.23145
US,01/02/2019,DEA,74879.07225,71447.6543
US,01/03/2019,DEA,96669.0859,84310.21715
US,01/04/2019,DEA,105001.5587,110092.4529
US,01/05/2019,DEA,121232.4293,97130.88
US,01/06/2019,DEA,140712.7628,121771.2857
US,01/07/2019,DEA,230026.2144,203281.6457
US,01/08/2019,DEA,179212.1497,176491.98
US,01/09/2019,DEA,161789.829,152402.1943
US,01/10/2019,DEA,154449.8482,140393.6429
US,01/11/2019,DEA,109673.3623,110331.9143
US,01/12/2019,DEA,89673.15985,92207.01715
US,01/01/2020,DEA,124673.2799,112982.0897
US,01/02/2020,DEA,133907.8395,126396.2886
US,01/03/2020,DEA,147724.4193,144380.8624
US,01/04/2020,DEA,199061.8482,188323.4071
US,01/05/2020,DEA,291766.9314,290272.4593
US,01/06/2020,DEA,294786.4274,311793.3367
US,01/07/2020,DEA,368806.4901,357036.0702
US,01/08/2020,DEA,309345.8342,335673.1393
US,01/09/2020,DEA,142231.9927,130442.0392
US,01/10/2020,DEA,110737.7658,97831.52935
US,01/11/2020,DEA,80917.96305,79958.4615
US,01/12/2020,DEA,77707.6308,71402.90615
UY,01/01/2019,DEA,0,0
UY,01/02/2019,DEA,0,0
UY,01/03/2019,DEA,0,0
UY,01/04/2019,DEA,0,0
UY,01/05/2019,DEA,0,0
UY,01/06/2019,DEA,0,0
UY,01/07/2019,DEA,0,0
UY,01/08/2019,DEA,0,0
UY,01/09/2019,DEA,0,0
UY,01/10/2019,DEA,0,0
UY,01/11/2019,DEA,5.1769715,0
UY,01/12/2019,DEA,26.031857,0
VN,01/01/2019,DEA,0,0
VN,01/02/2019,DEA,0,0
VN,01/03/2019,DEA,0,0
VN,01/04/2019,DEA,0.0088285,0
VN,01/05/2019,DEA,0.2934855,0
VN,01/06/2019,DEA,0.084,0
VN,01/07/2019,DEA,0.1825715,0
VN,01/08/2019,DEA,58.8877715,253.742857
VN,01/09/2019,DEA,65.3357715,294.4857145
VN,01/10/2019,DEA,167.4816,170.9457145
VN,01/11/2019,DEA,412.5594,171.4285715
VN,01/12/2019,DEA,593.9361715,590.0514285
VN,01/01/2020,DEA,265,389.2857145
VN,01/02/2020,DEA,381.5,495
VN,01/03/2020,DEA,427.5,662.142857
VN,01/04/2020,DEA,533.5,754.2857145
VN,01/05/2020,DEA,637,891.4285715
VN,01/06/2020,DEA,765,1114.285715
VN,01/07/2020,DEA,867,1311.428572
VN,01/08/2020,DEA,1045,1235
VN,01/09/2020,DEA,1008,1455
VN,01/10/2020,DEA,1127,1659.285715
VN,01/11/2020,DEA,1150,1767.857143
VN,01/12/2020,DEA,1390.5,1890
ZA,01/01/2019,DEA,1.9782,0
ZA,01/02/2019,DEA,86.684743,166.4614285
ZA,01/03/2019,DEA,264.7637145,307.72
ZA,01/04/2019,DEA,139.8824,274.212857
ZA,01/05/2019,DEA,231.7417145,581.2714285
ZA,01/06/2019,DEA,156.0385715,362.1985715
ZA,01/07/2019,DEA,685.737343,893.1442855
ZA,01/08/2019,DEA,966.6909145,1697.85
ZA,01/09/2019,DEA,894.7294285,1537.894286
ZA,01/10/2019,DEA,839.662343,1518.681429
ZA,01/11/2019,DEA,718.1483715,942.4885715
ZA,01/12/2019,DEA,695.8120855,793.4942855
ZA,01/01/2020,DEA,1585.286086,2098.543575
ZA,01/02/2020,DEA,1336.566315,1719.556838
ZA,01/03/2020,DEA,954.0145775,1095.52714
ZA,01/04/2020,DEA,1239.670704,1423.555712
ZA,01/05/2020,DEA,1172.944088,1616.749251
ZA,01/06/2020,DEA,1039.812387,1559.994233
ZA,01/07/2020,DEA,1278.048602,1690.452774
ZA,01/08/2020,DEA,1551.917834,1934.270164
ZA,01/09/2020,DEA,1591.693806,2342.591374
ZA,01/10/2020,DEA,1711.364491,2148.997848
ZA,01/11/2020,DEA,1789.180802,2484.193251
ZA,01/12/2020,DEA,1205.560945,1627.794908
