Country,Month,Department,Total Revenues,Total Spend
VN,01/02/2020,SEM,671.7857145,1296.428572
VN,01/03/2020,SEM,1386,2121.428572
VN,01/04/2020,SEM,2142.857143,3500
VN,01/05/2020,SEM,1569.6,2496
VN,01/06/2020,SEM,1579.885715,2770.285715
VN,01/07/2020,SEM,3000,5450
VN,01/08/2020,SEM,2314.285715,4200
VN,01/09/2020,SEM,1985.657143,2900.571429
VN,01/10/2020,SEM,1571.142857,2571.428572
VN,01/11/2020,SEM,2065.885715,3301.714286
VN,01/12/2020,SEM,2507.142857,4500
ZA,01/01/2019,SEM,1463.612229,2985.557143
ZA,01/02/2019,SEM,2527.937886,5068.74857
ZA,01/03/2019,SEM,2620.871315,4711.7
ZA,01/04/2019,SEM,1282.524686,2110.428572
ZA,01/05/2019,SEM,1371.491657,2288.777143
ZA,01/06/2019,SEM,1731.656915,3405.285715
ZA,01/07/2019,SEM,3131.687886,6010.92143
ZA,01/08/2019,SEM,4596.159086,8731.84
ZA,01/09/2019,SEM,3854.614286,6212.18
ZA,01/10/2019,SEM,3054.945715,4936.642857
ZA,01/11/2019,SEM,3350.3938,5230.877145
ZA,01/12/2019,SEM,6690.4552,11088.28286
ZA,01/01/2020,SEM,4941.866181,7483.39736
ZA,01/02/2020,SEM,4056.599734,5857.45584
ZA,01/03/2020,SEM,3322.095007,4458.222737
ZA,01/04/2020,SEM,4459.304128,6573.746205
ZA,01/05/2020,SEM,5660.66108,7464.608015
ZA,01/06/2020,SEM,5151.56399,7279.3839
ZA,01/07/2020,SEM,6684.014925,8133.986415
ZA,01/08/2020,SEM,8397.795635,10786.15954
ZA,01/09/2020,SEM,8225.490985,13666.57664
ZA,01/10/2020,SEM,10563.05219,13596.00776
ZA,01/11/2020,SEM,12232.39383,16352.61036
ZA,01/12/2020,SEM,11671.27484,15390.6921
