Country,Month,Department,Total Revenues,Total Spend,
AA,01/01/2019,APP,0,0,
AA,01/02/2019,APP,0.97272672,0,
AA,01/03/2019,APP,280.7603524,0,
AA,01/04/2019,APP,592.4083845,0,
AA,01/05/2019,APP,1656.125121,5172.095855,
AA,01/06/2019,APP,2878.2021,10622.367,
AA,01/07/2019,APP,3514.432731,707.6373715,
AA,01/08/2019,APP,2710.105851,994.3714285,
AA,01/09/2019,APP,2300.187514,154.7485715,
AA,01/10/2019,APP,1335.238238,626.527157,
AA,01/11/2019,APP,1140.931783,968.2228285,
AA,01/12/2019,APP,1157.59713,5036.161455,
AA,01/01/2020,APP,10570.64525,9489.764955,
AA,01/02/2020,APP,9512.664835,10193.63043,
AA,01/03/2020,APP,11110.747,7521.799655,
AA,01/04/2020,APP,12900.41095,9019.502605,
AA,01/05/2020,APP,9943.466195,7249.376325,
AA,01/06/2020,APP,13034.01822,7600.4434,
AA,01/07/2020,APP,17227.65974,12052.24648,
AA,01/08/2020,APP,12598.99625,10154.89813,
AA,01/09/2020,APP,14599.94049,9340.766945,
AA,01/10/2020,APP,11094.04478,9666.89413,
AA,01/11/2020,APP,13140.85094,10074.78893,
AA,01/12/2020,APP,10396.63807,13679.39136,
AE,01/01/2019,APP,2188.041429,0,
AE,01/02/2019,APP,1348.21739,0,
AE,01/03/2019,APP,2189.295429,127.1374,
AE,01/04/2019,APP,2115.557714,532.0203425,
AE,01/05/2019,APP,3745.946349,1684.329643,
AE,01/06/2019,APP,5981.55158,6410.76557,
AE,01/07/2019,APP,8131.98932,5023.877485,
AE,01/08/2019,APP,5930.64281,2602.4622,
AE,01/09/2019,APP,6927.631335,3108.252343,
AE,01/10/2019,APP,3802.652685,2979.659572,
AE,01/11/2019,APP,4686.144036,3206.928543,
AE,01/12/2019,APP,4282.180032,835.1655715,
AE,01/01/2020,APP,12317.81499,13234.56012,
AE,01/02/2020,APP,15720.8544,10060.72379,
AE,01/03/2020,APP,12540.9751,11574.16044,
AE,01/04/2020,APP,14870.10489,9231.096285,
AE,01/05/2020,APP,13885.65204,9125.68549,
AE,01/06/2020,APP,16363.90511,10047.88758,
AE,01/07/2020,APP,20052.58242,11072.37109,
AE,01/08/2020,APP,16067.00655,13471.11687,
AE,01/09/2020,APP,17301.21749,9682.736615,
AE,01/10/2020,APP,13847.33718,13679.43901,
AE,01/11/2020,APP,14155.13965,11541.17978,
AE,01/12/2020,APP,13424.27118,12982.1001,
AR,01/01/2019,APP,118.1490285,0,
AR,01/02/2019,APP,133.20486,0,
AR,01/03/2019,APP,156.2078573,0,
AR,01/04/2019,APP,120.8295516,0,
AR,01/05/2019,APP,292.864643,22.8514,
AR,01/06/2019,APP,466.3889005,885.366,
AR,01/07/2019,APP,586.24042,0,
AR,01/08/2019,APP,574.6237855,0.52520013,
AR,01/09/2019,APP,658.082969,0,
AR,01/10/2019,APP,953.34855,140.1698573,
AR,01/11/2019,APP,1106.038405,762.5730855,
AR,01/12/2019,APP,1658.698457,455.8889142,
AR,01/01/2020,APP,926.8456325,530.546387,
AR,01/02/2020,APP,1241.370141,470.1123964,
AR,01/03/2020,APP,796.5247395,498.2638865,
AR,01/04/2020,APP,617.1891825,495.7213711,
AR,01/05/2020,APP,613.9330215,359.0399526,
AR,01/06/2020,APP,654.7018185,389.4657213,
AR,01/07/2020,APP,516.915926,533.2083875,
AR,01/08/2020,APP,833.214577,574.869239,
AR,01/09/2020,APP,632.7221935,522.851853,
AR,01/10/2020,APP,698.4599445,666.0043445,
AR,01/11/2020,APP,723.651108,543.973766,
AR,01/12/2020,APP,751.9455015,642.5491325,
AT,01/01/2019,APP,2623.425736,0,
AT,01/02/2019,APP,2471.75916,0,
AT,01/03/2019,APP,2706.552562,0,
AT,01/04/2019,APP,2130.015004,48.91862872,
AT,01/05/2019,APP,2833.913644,300.8688858,
AT,01/06/2019,APP,3332.614992,2061.9312,
AT,01/07/2019,APP,3839.130981,405.4361142,
AT,01/08/2019,APP,3526.98054,778.623,
AT,01/09/2019,APP,2358.775715,241.4806288,
AT,01/10/2019,APP,1822.34052,606.951,
AT,01/11/2019,APP,1822.266597,393.64,
AT,01/12/2019,APP,2338.3552,304.9037717,
AT,01/01/2020,APP,4320.225646,1782.378399,
AT,01/02/2020,APP,4606.630659,1558.790125,
AT,01/03/2020,APP,4118.607174,1764.55314,
AT,01/04/2020,APP,4006.354074,1454.994453,
AT,01/05/2020,APP,4074.910606,1294.839196,
AT,01/06/2020,APP,4517.618402,1767.265209,
AT,01/07/2020,APP,4092.511147,2802.058159,
AT,01/08/2020,APP,4339.019129,1876.3419,
AT,01/09/2020,APP,5084.94599,1478.099301,
AT,01/10/2020,APP,4391.47445,1956.646933,
AT,01/11/2020,APP,4149.663064,1523.375551,
AT,01/12/2020,APP,4065.382246,1542.909417,
AU,01/01/2019,APP,12215.62061,3122.658,
AU,01/02/2019,APP,8925.20779,1768.610643,
AU,01/03/2019,APP,10050.82681,141.7453717,
AU,01/04/2019,APP,10712.07388,439.27,
AU,01/05/2019,APP,13232.00985,5271.919715,
AU,01/06/2019,APP,10914.41214,6601.70957,
AU,01/07/2019,APP,9980.49912,2537.754286,
AU,01/08/2019,APP,11746.97022,3426.256172,
AU,01/09/2019,APP,9598.99063,1433.418514,
AU,01/10/2019,APP,7616.877365,1811.387572,
AU,01/11/2019,APP,9342.688585,2313.699429,
AU,01/12/2019,APP,10934.60526,2004.806715,
AU,01/01/2020,APP,30302.305,15938.55637,
AU,01/02/2020,APP,19909.8373,10593.13396,
AU,01/03/2020,APP,21082.40818,12089.5256,
AU,01/04/2020,APP,17037.16168,7532.30092,
AU,01/05/2020,APP,17240.6041,5675.67489,
AU,01/06/2020,APP,17893.88863,5504.09044,
AU,01/07/2020,APP,13268.08261,6068.251325,
AU,01/08/2020,APP,17402.36685,6482.05125,
AU,01/09/2020,APP,15534.62438,6710.590535,
AU,01/10/2020,APP,16988.80745,9854.903745,
AU,01/11/2020,APP,15817.5896,8671.46245,
AU,01/12/2020,APP,25857.63974,12402.48735,
BE,01/01/2019,APP,1157.843025,0,
BE,01/02/2019,APP,1423.386797,0,
BE,01/03/2019,APP,1491.06204,0,
BE,01/04/2019,APP,1160.77087,76.6746715,
BE,01/05/2019,APP,1580.065362,63.0181287,
BE,01/06/2019,APP,1256.767776,262.0748,
BE,01/07/2019,APP,2190.470604,426.1048571,
BE,01/08/2019,APP,2429.079543,1409.637429,
BE,01/09/2019,APP,1347.825192,28.53085707,
BE,01/10/2019,APP,1398.830287,0,
BE,01/11/2019,APP,1120.351739,100.6059855,
BE,01/12/2019,APP,1253.183394,558.2057145,
BE,01/01/2020,APP,2272.165158,795.478904,
BE,01/02/2020,APP,1882.37407,1001.510636,
BE,01/03/2020,APP,1986.079716,1110.567491,
BE,01/04/2020,APP,2201.001946,940.9462005,
BE,01/05/2020,APP,1942.779296,877.4922335,
BE,01/06/2020,APP,1806.233987,1056.753584,
BE,01/07/2020,APP,3265.109364,2604.373284,
BE,01/08/2020,APP,3058.25956,2379.531205,
BE,01/09/2020,APP,2126.108953,893.1790755,
BE,01/10/2020,APP,2208.952047,792.112607,
BE,01/11/2020,APP,1866.582913,792.3512725,
BE,01/12/2020,APP,1875.426896,915.683872,
BG,01/01/2019,APP,18.87039,0,
BG,01/02/2019,APP,24.06039405,0,
BG,01/03/2019,APP,26.900544,0,
BG,01/04/2019,APP,32.7251602,0,
BG,01/05/2019,APP,43.47371,0.135514485,
BG,01/06/2019,APP,99.9801,0,
BG,01/07/2019,APP,220.3158037,0,
BG,01/08/2019,APP,162.5677459,0,
BG,01/09/2019,APP,89.889336,0,
BG,01/10/2019,APP,55.59990865,0,
BG,01/11/2019,APP,46.55562158,12.74764279,
BG,01/12/2019,APP,56.00348385,13.10399993,
BG,01/01/2020,APP,173.7063209,0,
BG,01/02/2020,APP,145.0423773,0,
BG,01/03/2020,APP,188.6863383,0,
BG,01/04/2020,APP,193.2301293,0,
BG,01/05/2020,APP,170.069087,0,
BG,01/06/2020,APP,189.6520587,0,
BG,01/07/2020,APP,315.2130937,0,
BG,01/08/2020,APP,248.0290214,0,
BG,01/09/2020,APP,198.0673485,0,
BG,01/10/2020,APP,219.4427778,0,
BG,01/11/2020,APP,177.4574034,0,
BG,01/12/2020,APP,123.8191395,0,
BR,01/01/2019,APP,5555.960185,0,
BR,01/02/2019,APP,4167.420543,0,
BR,01/03/2019,APP,5068.504125,2.24999985,
BR,01/04/2019,APP,5205.195,1132.479772,
BR,01/05/2019,APP,5678.90449,2063.317457,
BR,01/06/2019,APP,6654.176595,6051.56537,
BR,01/07/2019,APP,5448.7862,0,
BR,01/08/2019,APP,5077.407585,4.80857121,
BR,01/09/2019,APP,4752.028972,0,
BR,01/10/2019,APP,8498.34986,1006.273714,
BR,01/11/2019,APP,14604.63567,5341.737345,
BR,01/12/2019,APP,17935.29964,7145.782545,
BR,01/01/2020,APP,8815.074555,6304.79739,
BR,01/02/2020,APP,9505.23701,5988.377465,
BR,01/03/2020,APP,7733.56217,4798.976251,
BR,01/04/2020,APP,8187.01987,4833.297792,
BR,01/05/2020,APP,7452.822265,4430.039046,
BR,01/06/2020,APP,7938.46137,4507.081887,
BR,01/07/2020,APP,7856.315205,6058.42379,
BR,01/08/2020,APP,6631.116585,6460.30725,
BR,01/09/2020,APP,9950.612755,5646.533965,
BR,01/10/2020,APP,9228.532145,7859.93804,
BR,01/11/2020,APP,9372.32466,6102.99714,
BR,01/12/2020,APP,9603.741965,7188.37486,
CA,01/01/2019,APP,5806.830575,2405.8944,
CA,01/02/2019,APP,5680.088085,1088.434286,
CA,01/03/2019,APP,7644.966595,878.549143,
CA,01/04/2019,APP,8456.08896,3625.2,
CA,01/05/2019,APP,8698.861775,4793.89,
CA,01/06/2019,APP,12139.45428,9655.61143,
CA,01/07/2019,APP,16771.77817,4898.8368,
CA,01/08/2019,APP,20705.39911,8062.933885,
CA,01/09/2019,APP,11904.6905,2398.045886,
CA,01/10/2019,APP,10863.27541,2421.058171,
CA,01/11/2019,APP,10186.44088,4231.717714,
CA,01/12/2019,APP,7888.044345,2715.188143,
CA,01/01/2020,APP,16585.53967,9654.88733,
CA,01/02/2020,APP,21013.47742,8611.16821,
CA,01/03/2020,APP,18531.1682,9672.297735,
CA,01/04/2020,APP,19099.26692,10426.34673,
CA,01/05/2020,APP,21326.77614,15141.35808,
CA,01/06/2020,APP,24103.32618,13435.93848,
CA,01/07/2020,APP,40150.41952,19766.37258,
CA,01/08/2020,APP,40851.27989,7698.42827,
CA,01/09/2020,APP,18691.2374,7209.40258,
CA,01/10/2020,APP,17054.36175,9103.69247,
CA,01/11/2020,APP,15515.76738,8711.928695,
CA,01/12/2020,APP,19861.34135,8458.37276,
CH,01/01/2019,APP,4078.3008,0,
CH,01/02/2019,APP,4298.110866,0,
CH,01/03/2019,APP,3438.051493,0,
CH,01/04/2019,APP,4536.295626,59.59432865,
CH,01/05/2019,APP,4522.920837,204.7131427,
CH,01/06/2019,APP,3981.472809,1258.465772,
CH,01/07/2019,APP,5144.358765,508.7232,
CH,01/08/2019,APP,4595.357857,771.6171425,
CH,01/09/2019,APP,4707.088335,450.996857,
CH,01/10/2019,APP,3969.713083,915.702286,
CH,01/11/2019,APP,3188.625023,662.070857,
CH,01/12/2019,APP,3739.937543,907.095,
CH,01/01/2020,APP,4395.557093,2557.46557,
CH,01/02/2020,APP,4888.581495,2355.377708,
CH,01/03/2020,APP,5392.24705,2479.548413,
CH,01/04/2020,APP,4641.832857,1771.858151,
CH,01/05/2020,APP,4268.334598,1738.675759,
CH,01/06/2020,APP,5358.32045,2169.518942,
CH,01/07/2020,APP,5382.787665,3263.631416,
CH,01/08/2020,APP,6281.47646,2378.645067,
CH,01/09/2020,APP,5861.770105,2024.544033,
CH,01/10/2020,APP,5489.785065,1731.620829,
CH,01/11/2020,APP,4144.800933,1718.148151,
CH,01/12/2020,APP,4387.491651,1712.24713,
CL,01/01/2019,APP,37.63682993,0,
CL,01/02/2019,APP,46.58136,0,
CL,01/03/2019,APP,41.718872,0,
CL,01/04/2019,APP,47.99697457,0,
CL,01/05/2019,APP,123.939,78.5989288,
CL,01/06/2019,APP,101.6282345,135.24,
CL,01/07/2019,APP,156.348864,0,
CL,01/08/2019,APP,141.2680765,0.726071225,
CL,01/09/2019,APP,158.5756799,0,
CL,01/10/2019,APP,172.1101715,0,
CL,01/11/2019,APP,277.3242311,42.63840007,
CL,01/12/2019,APP,344.2688227,115.29,
CL,01/01/2020,APP,202.1533087,0,
CL,01/02/2020,APP,200.9495621,0,
CL,01/03/2020,APP,202.9297497,0,
CL,01/04/2020,APP,201.0524399,0,
CL,01/05/2020,APP,192.9901122,0,
CL,01/06/2020,APP,213.7573539,0,
CL,01/07/2020,APP,183.3355489,0,
CL,01/08/2020,APP,217.7947335,0,
CL,01/09/2020,APP,245.654044,0,
CL,01/10/2020,APP,249.7840011,0,
CL,01/11/2020,APP,228.6922687,0,
CL,01/12/2020,APP,293.2574662,0,
CN,01/01/2019,APP,423.968066,0,
CN,01/02/2019,APP,400.23843,0,
CN,01/03/2019,APP,597.871757,0,
CN,01/04/2019,APP,480.5100087,43.82948556,
CN,01/05/2019,APP,415.7074285,88.05000015,
CN,01/06/2019,APP,842.656183,48.86498579,
CN,01/07/2019,APP,930.33252,0,
CN,01/08/2019,APP,931.1224,0,
CN,01/09/2019,APP,856.575594,0,
CN,01/10/2019,APP,887.998449,0.65057157,
CN,01/11/2019,APP,814.9325425,42.93639987,
CN,01/12/2019,APP,751.0228965,81.09,
CN,01/01/2020,APP,1143.230293,0,
CN,01/02/2020,APP,1588.420675,0,
CN,01/03/2020,APP,1358.985391,0,
CN,01/04/2020,APP,1902.622745,0,
CN,01/05/2020,APP,1443.575396,0,
CN,01/06/2020,APP,1383.090698,0,
CN,01/07/2020,APP,1412.187977,0,
CN,01/08/2020,APP,1920.420464,0,
CN,01/09/2020,APP,2935.989168,0,
CN,01/10/2020,APP,2876.843043,0,
CN,01/11/2020,APP,2517.652405,0,
CN,01/12/2020,APP,2374.927441,0,
CO,01/01/2019,APP,244.4522,0,
CO,01/02/2019,APP,264.7795145,0,
CO,01/03/2019,APP,267.5939715,0,
CO,01/04/2019,APP,283.0022855,0,
CO,01/05/2019,APP,586.8565715,89.4142855,
CO,01/06/2019,APP,557.0121855,159.12,
CO,01/07/2019,APP,595.518357,0,
CO,01/08/2019,APP,605.8729285,0,
CO,01/09/2019,APP,485.0208,0,
CO,01/10/2019,APP,709.2628715,9,
CO,01/11/2019,APP,1047.013972,238.9157145,
CO,01/12/2019,APP,1382.949715,609.3485715,
CO,01/01/2020,APP,381.5224845,0,
CO,01/02/2020,APP,396.2932305,0,
CO,01/03/2020,APP,373.931903,0,
CO,01/04/2020,APP,375.1680615,0,
CO,01/05/2020,APP,364.949179,0,
CO,01/06/2020,APP,360.968959,0,
CO,01/07/2020,APP,474.0978355,0,
CO,01/08/2020,APP,551.726814,0,
CO,01/09/2020,APP,538.5697345,0,
CO,01/10/2020,APP,573.8161995,0,
CO,01/11/2020,APP,630.2456075,0,
CO,01/12/2020,APP,657.9184915,0,
CZ,01/01/2019,APP,154.7504145,0,
CZ,01/02/2019,APP,141.5866855,0,
CZ,01/03/2019,APP,166.1533145,0,
CZ,01/04/2019,APP,194.5554285,37.52,
CZ,01/05/2019,APP,197.5903855,71.12,
CZ,01/06/2019,APP,308.1829285,51.5485715,
CZ,01/07/2019,APP,420.5782285,0,
CZ,01/08/2019,APP,268.3021715,0,
CZ,01/09/2019,APP,182.4214,0,
CZ,01/10/2019,APP,132.963,0,
CZ,01/11/2019,APP,145.085943,3.5,
CZ,01/12/2019,APP,137.0125,11.2542855,
CZ,01/01/2020,APP,417.8262865,0,
CZ,01/02/2020,APP,404.350196,0,
CZ,01/03/2020,APP,430.8422465,0,
CZ,01/04/2020,APP,441.1823705,0,
CZ,01/05/2020,APP,406.984307,0,
CZ,01/06/2020,APP,472.037322,0,
CZ,01/07/2020,APP,818.3986575,0,
CZ,01/08/2020,APP,650.2001715,0,
CZ,01/09/2020,APP,551.5175495,0,
CZ,01/10/2020,APP,446.9597185,0,
CZ,01/11/2020,APP,403.776756,0,
CZ,01/12/2020,APP,311.3903955,0,
DE,01/01/2019,APP,29582.10429,1670.642857,
DE,01/02/2019,APP,27193.39966,260,
DE,01/03/2019,APP,31107.44246,2025.531429,
DE,01/04/2019,APP,27147.53217,2622.3,
DE,01/05/2019,APP,36915.4065,4427.271429,
DE,01/06/2019,APP,32993.36229,9596.154285,
DE,01/07/2019,APP,39487.6395,2746.44,
DE,01/08/2019,APP,40956.90105,3923.5,
DE,01/09/2019,APP,26814.46115,1505.811429,
DE,01/10/2019,APP,29967.0592,1786.571429,
DE,01/11/2019,APP,27175.15215,3516.285715,
DE,01/12/2019,APP,27220.37003,4042.654286,
DE,01/01/2020,APP,38644.15689,13932.51838,
DE,01/02/2020,APP,39613.86835,14802.55184,
DE,01/03/2020,APP,39638.40182,13845.48598,
DE,01/04/2020,APP,43004.56218,9686.33059,
DE,01/05/2020,APP,37567.05013,9155.04851,
DE,01/06/2020,APP,40116.05904,8444.77961,
DE,01/07/2020,APP,49162.70603,15344.59212,
DE,01/08/2020,APP,52957.5837,15114.81034,
DE,01/09/2020,APP,42066.31317,10886.61062,
DE,01/10/2020,APP,45937.20776,11540.27697,
DE,01/11/2020,APP,40522.31478,11401.04823,
DE,01/12/2020,APP,46726.79816,11804.23985,
DK,01/01/2019,APP,2477.632286,0,
DK,01/02/2019,APP,2254.994743,0,
DK,01/03/2019,APP,2698.2312,0,
DK,01/04/2019,APP,2433.766086,75.0857145,
DK,01/05/2019,APP,2923.152,295.157143,
DK,01/06/2019,APP,2571.224972,171.702857,
DK,01/07/2019,APP,5080.75883,966.92,
DK,01/08/2019,APP,2566.7109,663.0742855,
DK,01/09/2019,APP,2252.722857,312.65,
DK,01/10/2019,APP,2012.870743,327.6,
DK,01/11/2019,APP,1789.6608,422.7414285,
DK,01/12/2019,APP,2194.932,572.2457145,
DK,01/01/2020,APP,5350.845465,4283.029165,
DK,01/02/2020,APP,5558.739305,2615.336444,
DK,01/03/2020,APP,5287.591485,1966.48357,
DK,01/04/2020,APP,6583.002835,1985.181997,
DK,01/05/2020,APP,7038.844135,1723.141072,
DK,01/06/2020,APP,7027.765365,1843.649097,
DK,01/07/2020,APP,9988.244865,5153.364205,
DK,01/08/2020,APP,9587.75703,2691.2052,
DK,01/09/2020,APP,8402.4759,2371.282436,
DK,01/10/2020,APP,6458.674085,1236.17572,
DK,01/11/2020,APP,6179.771835,1202.997673,
DK,01/12/2020,APP,6326.66454,1422.769449,
EC,01/01/2019,APP,0,0,
EC,01/02/2019,APP,0,0,
EC,01/03/2019,APP,0,0,
EC,01/04/2019,APP,0,0,
EC,01/05/2019,APP,0,0,
EC,01/06/2019,APP,0,0,
EC,01/07/2019,APP,0,0,
EC,01/08/2019,APP,0,0,
EC,01/09/2019,APP,0,0,
EC,01/10/2019,APP,0,0,
EC,01/11/2019,APP,1.0685145,0,
EC,01/12/2019,APP,95.0278,0,
ES,01/01/2019,APP,5129.4763,0,
ES,01/02/2019,APP,5524.90633,0,
ES,01/03/2019,APP,6825.727285,0,
ES,01/04/2019,APP,7524.576,73.0514285,
ES,01/05/2019,APP,9134.401045,1727.862857,
ES,01/06/2019,APP,12899.14142,4267.214286,
ES,01/07/2019,APP,16754.6204,1879.131429,
ES,01/08/2019,APP,15027.26972,3256.86,
ES,01/09/2019,APP,9000.56417,269.0885715,
ES,01/10/2019,APP,7667.7405,108.4114285,
ES,01/11/2019,APP,7083.584355,2393.434286,
ES,01/12/2019,APP,5948.9274,1190.467143,
ES,01/01/2020,APP,13954.1028,7022.019285,
ES,01/02/2020,APP,13588.56111,7793.03777,
ES,01/03/2020,APP,12628.6376,8551.034025,
ES,01/04/2020,APP,14301.1651,6690.23343,
ES,01/05/2020,APP,13526.96668,5760.37141,
ES,01/06/2020,APP,14451.20679,6472.17243,
ES,01/07/2020,APP,18548.25067,8441.661505,
ES,01/08/2020,APP,19075.59296,7422.437115,
ES,01/09/2020,APP,15773.63701,3751.29777,
ES,01/10/2020,APP,14442.27911,5240.79501,
ES,01/11/2020,APP,14111.90017,5156.226505,
ES,01/12/2020,APP,15671.50713,9849.991425,
FI,01/01/2019,APP,1343.777586,71.4514285,
FI,01/02/2019,APP,1146.99,8.9485715,
FI,01/03/2019,APP,1208.471172,8.1014285,
FI,01/04/2019,APP,1070.207486,27.662857,
FI,01/05/2019,APP,1295.7048,70.0714285,
FI,01/06/2019,APP,1391.6227,70.14,
FI,01/07/2019,APP,1892.0096,151.457143,
FI,01/08/2019,APP,1197.096,108.877143,
FI,01/09/2019,APP,924.9685715,35.857143,
FI,01/10/2019,APP,950.434543,53.382857,
FI,01/11/2019,APP,917.952843,9.75,
FI,01/12/2019,APP,829.5966,80.7085715,
FI,01/01/2020,APP,3278.767973,4854.099721,
FI,01/02/2020,APP,3541.672392,2425.130157,
FI,01/03/2020,APP,3524.117957,2204.190376,
FI,01/04/2020,APP,3612.370463,1794.299112,
FI,01/05/2020,APP,4152.660008,1688.330141,
FI,01/06/2020,APP,4858.185623,1817.299673,
FI,01/07/2020,APP,5995.461435,5104.284545,
FI,01/08/2020,APP,5603.56139,2389.387795,
FI,01/09/2020,APP,5096.13835,1031.946986,
FI,01/10/2020,APP,3529.371079,1372.019206,
FI,01/11/2020,APP,3899.495335,1392.944674,
FI,01/12/2020,APP,4030.945129,1382.502389,
FR,01/01/2019,APP,4094.9948,0,
FR,01/02/2019,APP,4795.581,0,
FR,01/03/2019,APP,5593.92143,0,
FR,01/04/2019,APP,5122.837245,451.742857,
FR,01/05/2019,APP,5804.349945,1632.304286,
FR,01/06/2019,APP,6107.698215,4874.84,
FR,01/07/2019,APP,7701.755715,1350.02,
