Country,Month,Department,Total Revenues,Total Spend,
UK,01/11/2020,BM,317428.5715,126568.4316,
UK,01/12/2020,BM,324642.8572,179334.3302,
US,01/01/2019,BM,465251.5647,785939.4715,
US,01/02/2019,BM,628519.2045,789662.5715,
US,01/03/2019,BM,843478.5295,825824.957,
US,01/04/2019,BM,745528.6515,1059459.429,
US,01/05/2019,BM,1032506.571,1074816.137,
US,01/06/2019,BM,1150558.192,1451053.65,
US,01/07/2019,BM,1560694.642,1908286.127,
US,01/08/2019,BM,1122670.506,1454190.075,
US,01/09/2019,BM,750646.8605,515688.0285,
US,01/10/2019,BM,616329.3015,460793.5643,
US,01/11/2019,BM,459116.9223,322373.8143,
US,01/12/2019,BM,451921.8825,166043.2115,
US,01/01/2020,BM,871000,1156630.691,
US,01/02/2020,BM,985714.2855,991284.3215,
US,01/03/2020,BM,1085714.286,1241603.22,
US,01/04/2020,BM,1127000,1152446.688,
US,01/05/2020,BM,1189285.715,1541639.82,
US,01/06/2020,BM,1565857.143,1853442.978,
US,01/07/2020,BM,1810785.715,1942478.813,
US,01/08/2020,BM,1369714.286,1450479.212,
US,01/09/2020,BM,1001000,680504.057,
US,01/10/2020,BM,1062285.715,506572.591,
US,01/11/2020,BM,829285.7145,453915.8826,
US,01/12/2020,BM,808285.7145,422015.2092,
UY,01/01/2019,BM,0,0,
UY,01/02/2019,BM,0,0,
UY,01/03/2019,BM,0,0,
UY,01/04/2019,BM,0,0,
UY,01/05/2019,BM,0,0,
UY,01/06/2019,BM,0,0,
UY,01/07/2019,BM,0,0,
UY,01/08/2019,BM,0,0,
UY,01/09/2019,BM,0,0,
UY,01/10/2019,BM,0.0443145,0,
UY,01/11/2019,BM,125.5124,0,
UY,01/12/2019,BM,850.1352,0,
UY,01/01/2020,BM,0,0,
UY,01/02/2020,BM,735.7142855,6697.86704,
UY,01/03/2020,BM,1028.571429,0,
UY,01/04/2020,BM,1285.714286,7421.05822,
UY,01/05/2020,BM,848.5714285,0,
UY,01/06/2020,BM,2005.714286,7167.05159,
UY,01/07/2020,BM,1060,0,
UY,01/08/2020,BM,1920,7099.538645,
UY,01/09/2020,BM,1820,0,
UY,01/10/2020,BM,2228.571429,7581.65895,
UY,01/11/2020,BM,2200,0,
UY,01/12/2020,BM,2422.857143,7894.34045,
VN,01/01/2019,BM,28.842943,0,
VN,01/02/2019,BM,59.4493715,0,
VN,01/03/2019,BM,114.2764,761,
VN,01/04/2019,BM,626.559943,8110.397145,
VN,01/05/2019,BM,194.2794285,0,
VN,01/06/2019,BM,136.616057,195.8,
VN,01/07/2019,BM,460.5032,3938.6,
VN,01/08/2019,BM,447.7085715,1519.508572,
VN,01/09/2019,BM,108.0912285,0,
VN,01/10/2019,BM,91.467,0,
VN,01/11/2019,BM,208.6244285,3533.341429,
VN,01/12/2019,BM,196.3490285,0,
VN,01/01/2020,BM,1311.428572,3600.831394,
VN,01/02/2020,BM,548.5714285,0,
VN,01/03/2020,BM,1524.285715,5250.415965,
VN,01/04/2020,BM,1611.428572,4321.67508,
VN,01/05/2020,BM,764.2857145,0,
VN,01/06/2020,BM,1542.857143,4560.851013,
VN,01/07/2020,BM,1834.285715,4162.919211,
VN,01/08/2020,BM,780,0,
VN,01/09/2020,BM,2121.428572,6318.02606,
VN,01/10/2020,BM,2308.571429,5947.553815,
VN,01/11/2020,BM,891.4285715,0,
VN,01/12/2020,BM,628.5714285,0,
ZA,01/01/2019,BM,804.3745,3353.978572,
ZA,01/02/2019,BM,626.905557,140.4342855,
ZA,01/03/2019,BM,955.8163855,728.5042855,
ZA,01/04/2019,BM,676.3686285,384.6857145,
ZA,01/05/2019,BM,1055.909915,6000.37143,
ZA,01/06/2019,BM,729.2238145,353.1714285,
ZA,01/07/2019,BM,2337.730715,8777.57143,
ZA,01/08/2019,BM,3219.9512,14431.8,
ZA,01/09/2019,BM,3416.452829,8414.195715,
ZA,01/10/2019,BM,3606.5861,12239.22857,
ZA,01/11/2019,BM,3256.7314,12464.25429,
ZA,01/12/2019,BM,4540.361572,15969.90286,
ZA,01/01/2020,BM,6714.285715,19480.86157,
ZA,01/02/2020,BM,7071.42857,17996.87752,
ZA,01/03/2020,BM,6834.285715,15219.65238,
ZA,01/04/2020,BM,7798.57143,13969.05077,
ZA,01/05/2020,BM,6814.285715,12548.06222,
ZA,01/06/2020,BM,7150,14073.48313,
ZA,01/07/2020,BM,7874.285715,13399.39621,
ZA,01/08/2020,BM,9171.42857,14503.34324,
ZA,01/09/2020,BM,10600,20270.33362,
ZA,01/10/2020,BM,10285.71429,23481.06024,
ZA,01/11/2020,BM,10742.85715,19567.63482,
ZA,01/12/2020,BM,10928.57143,20038.34454,
